"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01007099999","2021-02-11T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","-3","7","","","-0.05","2","64","","30.21","30.18","","5","139","17","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-13T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","","6","","","-0.03","2","","","30.19","30.16","","","241","12","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-13T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","0","6","","","-0.00","0","76","","30.20","30.17","","5","188","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-14T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","-5","5","","","+0.03","8","64","","30.17","30.14","","3","153","13","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-14T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","-4","6","","","+0.08","7","65","","30.10","30.06","","4","135","12","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-14T13:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","5","11","","","+0.03","6","76","OVC:08 33","29.97","29.94","18.64","10","134","31","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-14T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","5","14","","","+0.01","6","67","","29.96","29.93","","12","126","18","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-14T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","11","17","","","+0.01","8","75","","29.91","29.88","","15","117","15","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-15T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","13","16","","","-0.00","0","86","","29.91","29.88","","15","260","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-15T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","15","21","","","-0.01","3","80","","29.92","29.89","","19","251","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-15T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","18","24","","","-0.01","3","77","","29.94","29.91","","22","119","26","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-15T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","20","26","","","-0.02","1","79","","30.01","29.98","","24","163","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-15T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","25","28","","","-0.01","2","86","","30.04","30.01","","27","142","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-16T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","25","29","","","+0.00","8","86","","30.03","30.01","","28","111","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-16T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","24","35","","","+0.02","7","65","","30.01","29.99","","31","142","17","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-16T11:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","27","36","","","+0.04","7","69","","29.94","29.91","","33","044","11","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-16T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","29","35","","","+0.02","8","80","","29.91","29.88","","33","101","14","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-16T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","32","35","","","-0.00","2","91","","29.89","29.86","","34","159","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-17T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","31","32","","","+0.00","7","96","","29.89","29.86","","32","114","11","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-17T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","31","34","","","+0.00","5","89","","29.89","29.86","","33","103","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-17T09:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","32","34","","","-0.01","2","91","","29.90","29.87","","33","121","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-17T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","31","35","","","-0.01","2","86","","29.91","29.88","","33","111","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-17T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","29","35","","","-0.01","2","77","","29.94","29.91","","33","360","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-17T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","30","34","","","-0.03","3","85","","29.98","29.96","","32","276","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-18T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","29","33","","","-0.02","2","84","","30.00","29.97","","31","204","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-18T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","30","33","","","-0.03","3","88","","30.03","30.00","","32","221","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-18T07:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","27","33","","","-0.02","2","78","OVC:08 20","30.05","30.02","31.07","31","206","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-18T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","27","32","","","-0.02","2","83","","30.07","30.04","","30","119","16","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-18T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","24","29","","","-0.03","1","81","","30.13","30.10","","27","126","19","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-19T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","22","29","","","-0.01","0","73","","30.14","30.11","","27","209","12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-02-19T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","19","28","","","-0.01","2","68","","30.16","30.13","","25","161","12","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
